symbol,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
BB,6232331.0,9993414.333333334,9946421.2,7350801.266666667,7876353.033333333
FRC-A.CL,6317.0,4260.666666666667,5455.0,47411.666666666664,33413.666666666664
AGNCM,8288.0,6641.0,9642.8,8383.133333333333,10771.533333333333
LCW.U,10000.0,13577.666666666666,15592.2,29380.8,141540.375
YLD,1996.0,9981.333333333334,120503.8,44189.4,24465.766666666666
VIV,823935.0,1175769.0,1558692.4,1402850.6,1602271.5666666667
UAUG,6225.0,2152.0,3187.6,1886.0666666666666,15222.466666666667
MNDT,2292863.0,3708419.3333333335,3530870.0,3326004.466666667,3013543.966666667
EVGBC,500005.0,168743.0,101754.4,34104.333333333336,21452.033333333333
NEPH,2157.0,5758.0,6575.0,6881.266666666666,5707.066666666667
TDUP,1238226.0,1525151.0,1945734.8,1426909.4666666666,1237172.3333333333
IVZ,3302780.0,3674652.3333333335,4870060.4,3660173.933333333,3712225.8
ROCG,23047.0,14132.666666666666,27538.6,62857.26666666667,65246.73333333333
UCIB,2.0,1514.6666666666667,1274.0,1772.8666666666666,1780.6
LOPE,504680.0,419057.3333333333,366566.6,297645.93333333335,412465.9666666667
ASG,355138.0,408546.6666666667,364658.2,336808.4,308177.4666666667
GTIP,32960.0,29556.0,31773.4,40483.066666666666,43008.333333333336
RPAY,692765.0,731710.6666666666,847686.8,673994.8666666667,854345.3
FWRG,184899.0,190453.33333333334,174429.6,197605.53333333333,258003.76666666666
DLTR,2004317.0,2534851.0,3544875.8,5246099.533333333,4939689.133333334
IPOF+,234294.0,274799.3333333333,319549.4,219429.4,218609.73333333334
USMC,107823.0,44263.0,32030.8,404787.6666666667,220861.83333333334
MOGO,651566.0,695985.3333333334,813412.4,858856.4,1281937.0333333334
UMC,6092310.0,6531047.0,9286326.8,7039116.4,8582661.9
JAKK,111335.0,158239.33333333334,167190.8,169486.06666666668,169284.2
NLIT,26038.0,14172.0,9954.2,7629.6,23678.233333333334
AVAV,128384.0,156876.33333333334,138649.2,104208.13333333333,98874.83333333333
SOXQ,55621.0,55189.333333333336,51427.4,46755.86666666667,39997.1
DHS,18396.0,13943.0,16704.4,17870.4,18788.1
BAC-I.CL,91243.0,56584.333333333336,109205.6,95097.53333333334,142492.66666666666
MEXX,1213.0,4291.0,17612.2,11431.0,7336.066666666667
KARS,77300.0,148147.0,126075.8,115422.06666666667,106430.6
GENI,2502743.0,2713023.3333333335,3351826.2,3909900.2,2557479.4
LNFA,1178.0,11215.333333333334,12301.4,9991.933333333332,6626.766666666666
MKFG+,33026.0,31360.333333333332,33445.8,29929.733333333334,32943.73333333333
RUTH,374303.0,524760.0,633451.2,436719.26666666666,401933.0333333333
INVH,2831666.0,3368559.0,4227874.2,3314498.1333333333,3101298.433333333
SBIO,113629.0,49434.0,36458.0,22089.133333333335,17822.866666666665
AMOM,13845.0,10109.333333333334,10076.6,8227.333333333334,10684.066666666668
ASR,29203.0,35297.333333333336,36402.8,34130.066666666666,31191.8
GVP,34563.0,92174.66666666667,76958.0,107028.2,66919.7
DOX,734006.0,753238.6666666666,749852.0,707432.4666666667,733732.4666666667
SAMAW,11720.0,121435.66666666667,87270.6,84625.5,84625.5
CMP,593967.0,474228.6666666667,512180.2,694478.4,447178.56666666665
IPWR,85451.0,74135.0,62295.8,57948.46666666667,45360.066666666666
CLRO,192561.0,127763.33333333333,155642.6,268803.4,313703.0
NUAG,20530.0,29060.666666666668,32787.4,37503.53333333333,45846.63333333333
IQ,13485036.0,15714579.0,15346449.2,12749786.666666666,9694237.5
VRP,554447.0,471698.0,451427.0,401975.8,377030.13333333336
TWOU,2032793.0,1731791.3333333333,1776266.0,1362182.0,1449087.5
BZFD,4329349.0,4329349.0,4329349.0,4329349.0,4329349.0
FEUZ,1002.0,3513.6666666666665,2720.4,4547.0,4550.533333333334
UCYB,13564.0,8626.333333333334,9375.8,6944.533333333334,4770.133333333333
LECO,218353.0,167020.0,206443.2,163646.4,178801.03333333333
MSBI,86447.0,71119.66666666667,77771.0,75392.33333333333,73485.66666666667
OPP,104781.0,113462.33333333333,117449.8,107113.4,117444.06666666667
STKL,1011059.0,933960.6666666666,1003182.2,858111.6666666666,948980.9333333333
BLW,60125.0,114276.66666666667,95285.8,62088.2,56419.566666666666
MD,482850.0,501229.0,556822.4,471203.6666666667,512596.26666666666
UMH-D,29531.0,81249.66666666667,56639.4,32233.466666666667,24366.533333333333
AUMN,2011286.0,1398230.6666666667,1093762.6,709317.9333333333,859697.8666666667
FAD,4029.0,12654.0,14137.6,7530.733333333334,8311.233333333334
GLOP,367485.0,263921.6666666667,300359.4,281550.3333333333,399162.93333333335
SCHX,1439578.0,1271857.3333333333,1290727.0,905554.3333333334,805368.9
DEEP,15489.0,10671.333333333334,22412.2,22981.8,13667.7
HOG,2058906.0,1452339.6666666667,1429407.6,1200052.7333333334,1671437.3666666667
TSM,5681181.0,7305255.333333333,9083387.0,8885989.933333334,8384482.366666666
AVPT,1340127.0,1430591.3333333333,1581998.8,1680300.6,1160515.7
CMRE-B,3133.0,2760.3333333333335,1780.0,2035.0666666666666,1773.6333333333334
AES-C.CL,153094.0,77595.0,67761.2,43787.46666666667,41638.5
HSY,975258.0,947094.0,1463050.6,1059518.8666666667,931032.6333333333
PICC.U,390.0,1151.3333333333333,1948.8,80742.53333333334,42584.76666666667
FINM,843.0,41063.0,28492.0,49814.666666666664,40377.1
ATEST.B,500.0,233.33333333333334,300.0,300.0,300.0
HCVIU,1002.0,603.3333333333334,5448.8,5866.0,22834.6
NTRS,738612.0,734343.3333333334,896408.4,637447.9333333333,652609.2
IXJ,62965.0,66435.33333333333,87478.0,90737.06666666667,113582.7
BGH,78581.0,113871.0,115923.4,88352.86666666667,72837.43333333333
TNA,19456594.0,21422748.333333332,23151282.2,14533168.2,11193249.866666667
MORT,121674.0,105321.66666666667,119031.0,95683.33333333333,91271.96666666666
CAS,5924.0,8811.666666666666,6401.2,13126.0,34558.066666666666
KORU,100819.0,139539.33333333334,176845.0,167686.86666666667,142824.03333333333
RVI,153923.0,187013.0,213742.0,271706.4666666667,741179.5
CHK,1390766.0,1347883.0,1542833.8,1303091.8666666667,1414147.4333333333
CPER,141075.0,189061.33333333334,242063.6,219774.73333333334,324774.93333333335
CIBR,764777.0,986271.0,1096929.2,916517.1333333333,910592.1666666666
WYY,87176.0,66212.0,71912.8,82877.86666666667,63170.666666666664
CNNE,573448.0,635745.0,738763.2,552159.8666666667,502102.7
PXUS,609.0,271.3333333333333,474.0,5436.466666666666,15057.333333333334
KWR,61139.0,45706.0,66484.4,62966.933333333334,54539.03333333333
NG,1021243.0,1236042.0,1270372.6,962766.0666666667,874758.6
NS-C,20351.0,16770.333333333332,14919.4,11626.666666666666,10790.266666666666
CHIR,2672.0,8875.666666666666,8885.8,5827.266666666666,9698.133333333333
BFST,27778.0,26727.666666666668,35932.8,32150.4,43162.566666666666
XDAT,171.0,316.0,692.2,1385.2,899.3
CRL,381146.0,353218.0,391308.2,359750.06666666665,417730.86666666664
MFDX,5700.0,4041.6666666666665,5676.8,5910.6,4240.2
GCP,13430052.0,5012524.333333333,3856857.4,1649770.2,941313.4333333333
PZC,12013.0,15450.333333333334,17833.8,17815.0,18811.6
AMND,2.0,2.0,4.2,23.333333333333332,51.46666666666667
SCE-H,13688.0,59093.666666666664,58297.8,27255.733333333334,19404.366666666665
AMCIW,2309.0,4676.666666666667,4453.0,14923.4,21104.2
BBRE,18466.0,19776.333333333332,58049.2,32416.266666666666,42472.7
EEMD,387.0,453.0,927.6,1380.4666666666667,1617.2
MIMO+C,124.0,193.33333333333334,278.8,460.3,460.3
RWLK,1141097.0,1699444.6666666667,1724475.6,1853788.8,8754100.8
IBDS,49687.0,95007.33333333333,86325.4,75427.26666666666,75985.06666666667
EVLV,435120.0,370022.6666666667,701522.0,477885.0,447614.13333333336
IMPX+,30083.0,169469.66666666666,152397.2,104705.6,101527.93333333333
HUDI,785700.0,352199.3333333333,238491.2,187933.13333333333,1220693.1333333333
FBS-A.CL,300.0,3275.0,2380.6,4004.266666666667,8038.833333333333
OCFCP,2681.0,2142.0,2897.8,2512.3333333333335,2290.766666666667
TENG,1207.0,914.3333333333334,1355.6,1379.0666666666666,2101.6666666666665
BKIE,8258.0,11203.0,11314.4,9776.666666666666,22011.666666666668
UTHR,406987.0,356214.0,387581.2,416025.3333333333,441997.76666666666
FITB,4701325.0,5495299.0,6183775.8,4687792.333333333,4100430.966666667
BALT,11665.0,13017.666666666666,18663.6,11906.6,17303.933333333334
VVOS,172096.0,205096.33333333334,160876.6,181066.06666666668,139567.33333333334
IXN,490501.0,516159.0,618571.6,403439.3333333333,373153.2
IGA,47326.0,47592.0,52181.2,44528.53333333333,51208.1
RWK,28936.0,27972.666666666668,22223.0,13222.4,12120.866666666667
LITTU,1000.0,8184.0,4957.8,22653.866666666665,11735.566666666668
FHLTU,2649.0,44999.0,31609.0,34612.13333333333,20155.066666666666
HYMB,193910.0,352413.3333333333,313140.4,223528.26666666666,253213.9
PLMIU,770.0,1267.6666666666667,12442.0,9551.8,33295.3
BRIV,116123.0,46902.666666666664,29607.8,27044.333333333332,37471.9
PFI,32054.0,23578.0,34874.6,17440.933333333334,23386.133333333335
BSJL,75113.0,104112.0,178721.0,159312.06666666668,132165.9
FRSG,62161.0,98565.33333333333,169944.6,341498.13333333336,205864.53333333333
PW-A,1100.0,794.3333333333334,577.4,539.6,492.8666666666667
NAACU,203505.0,141718.0,86933.0,54338.86666666667,49756.3
BBY,4489385.0,4257968.333333333,4614399.6,4567875.266666667,3374853.7333333334
SXUS,35.0,1034.3333333333333,983.2,550.0,581.1666666666666
TWCB,1163.0,956.0,10375.0,16085.266666666666,76918.43333333333
MTRX,171340.0,150792.0,158166.2,136200.4,128917.2
ARGD,4406.0,6105.666666666667,5804.0,6232.8,5820.866666666667
ZEV+,75161.0,96845.66666666667,114437.8,125290.73333333334,117684.56666666667
MHI,43388.0,50636.0,45384.6,30017.666666666668,49743.73333333333
ATI,1383710.0,1387728.6666666667,1871666.2,1590980.4666666666,1745448.3333333333
BLEUU,1675.0,31831.333333333332,118747.8,1932383.1666666667,1932383.1666666667
KNDI,1904015.0,1639208.0,1450718.2,1140843.0666666667,1567363.6
PTVE,133639.0,277662.3333333333,219828.6,140812.13333333333,134772.53333333333
INKAU,500.0,94027.0,58945.0,21607.733333333334,21606.2
PJT,237874.0,212621.0,191291.0,141012.66666666666,157648.7
SLG,1052228.0,1131557.0,1205308.4,824363.4666666667,753587.5666666667
GPRE,602253.0,598971.3333333334,907288.0,806925.5333333333,867032.0333333333
IHTA,5996.0,5164.0,10904.6,7602.2,8636.966666666667
TRC,52906.0,59330.666666666664,77032.8,80065.86666666667,82611.53333333334
CYT,34588.0,33433.0,51087.8,33190.666666666664,51264.3
GTPA,9742.0,5262.666666666667,8465.8,10520.666666666666,29752.566666666666
VAL+,6813.0,9418.333333333334,9394.6,11565.466666666667,14339.566666666668
VRCA,122470.0,109703.0,93630.6,75553.66666666667,59805.03333333333
MLP,11198.0,12687.333333333334,10764.6,7266.333333333333,6379.3
CMG,243482.0,327518.3333333333,303899.2,234577.4,228547.26666666666
ALL-B,18295.0,24085.0,40896.2,34680.73333333333,30905.433333333334
HNNAZ,359.0,4136.0,3837.2,3892.3333333333335,9143.32142857143
ZAZZT,6753.0,2384.3333333333335,3012.6,1359.7333333333333,9007.7
ELA.CL,3195.0,2795.0,9049.8,7781.0,8548.0
MMS,495015.0,396599.3333333333,437469.2,397671.06666666665,315408.6666666667
AMCX,597983.0,524305.6666666666,788577.4,542120.0666666667,436702.1666666667
ZY,2252357.0,2305510.0,2086718.0,1662976.1333333333,1390199.9666666666
HOPE,558928.0,669055.0,743258.8,690985.8666666667,590681.0
ROKT,6016.0,5555.666666666667,5108.0,4147.4,3408.4666666666667
CII,116034.0,111008.0,104446.8,77340.73333333334,70798.36666666667
AMSF,83009.0,77276.0,101328.8,110601.33333333333,98915.73333333334
KOPN,1663490.0,1677654.6666666667,2114327.2,2103000.533333333,2445000.466666667
HLBZW,14489.0,20980.333333333332,20893.4,48596.933333333334,51923.9
PNTA.CL,1013.0,1610.0,3056.0,2632.0,3794.1304347826085
LEV,1972817.0,1582752.0,1499110.6,1209104.8666666667,1372534.4
NSA-A,6109.0,6170.666666666667,6084.8,6554.466666666666,9620.766666666666
DMLP,129406.0,72234.33333333333,76043.4,67652.26666666666,69025.8
PPHPW,54479.0,33938.666666666664,26749.0,12379.6,26408.9
EDRY,46201.0,35831.333333333336,39513.6,48150.066666666666,57594.933333333334
STBA,138755.0,110752.33333333333,113926.8,96228.0,89076.4
RDI,63878.0,37787.0,51046.2,41226.86666666667,32980.433333333334
KSTR,47724.0,37210.666666666664,37598.0,33994.2,32264.066666666666
HCI,97379.0,92530.0,87207.0,75392.8,76402.3
CSR,115452.0,95726.0,129664.4,76447.33333333333,102956.5
INTT,72366.0,86605.66666666667,100476.6,120004.0,117275.5
IHS,213165.0,319261.0,387153.6,341948.8,332873.5333333333
NEOG,367574.0,293174.3333333333,298932.6,270540.93333333335,250075.1
LEGN,657545.0,581941.6666666666,1385524.2,767590.3333333334,641328.6333333333
VTIQW,980.0,1344.6666666666667,2689.0,9519.266666666666,15832.733333333334
KRTX,163543.0,163760.0,215711.6,169000.73333333334,173936.0
TPTX,358726.0,634898.0,592490.8,481154.06666666665,402976.36666666664
EWEB,2440.0,3255.0,2932.4,2621.6666666666665,2387.9
BBLN,176226.0,116819.33333333333,111979.8,157561.53333333333,438796.8333333333
KODK,2701408.0,2122374.3333333335,2040249.4,1840986.5333333334,2080782.9
EFSCP,6088.0,8381.666666666666,16642.8,21987.5,21987.5
CBOE,538927.0,551646.0,953046.6,711110.2,619480.7
BEPC,946291.0,952665.0,950189.2,707560.4,622392.8333333334
TECH,213167.0,243811.0,279247.2,222227.53333333333,196199.86666666667
HOMZ,6830.0,5880.0,7012.8,6238.066666666667,6183.533333333334
VRIG,92600.0,79562.33333333333,68810.0,77695.6,84396.76666666666
BOAC,520516.0,365562.6666666667,231089.6,150540.2,156747.3
SKLZ,13166964.0,14146608.666666666,13667538.8,11575080.266666668,15486985.233333332
DHR,2432722.0,2776837.0,2803423.6,2557514.2666666666,2620160.7333333334
NVEC,15946.0,12411.333333333334,17730.4,15600.733333333334,14831.333333333334
GLTO,175138.0,194801.66666666666,181509.6,187546.53333333333,187729.66666666666
LAIX,93539.0,185994.33333333334,167235.6,153780.46666666667,337970.1666666667
PRK,24080.0,27083.333333333332,28312.8,31630.6,29095.366666666665
FOXW,1225.0,4000.3333333333335,4523.8,5257.266666666666,5059.933333333333
PSPC,1015.0,6729.666666666667,6004.8,10405.0,16317.1
DKDCA,1251.0,1685.0,3460.0,46462.6,67677.16666666667
FLUX,173079.0,153303.0,142676.4,140242.13333333333,191264.76666666666
VCF,7822.0,7805.333333333333,9748.2,9877.4,9447.733333333334
NRXPW,38839.0,44160.0,53827.2,179090.2,122247.9
UAVS,4679915.0,3109200.0,2957088.2,3561073.6666666665,5659341.633333334
GXII,870.0,10378.666666666666,10509.2,8786.066666666668,61758.96666666667
QNST,652846.0,434664.3333333333,424994.8,404671.26666666666,516652.1
EVO,61904.0,50842.666666666664,64515.8,141603.4,351736.3333333333
IVC,1466581.0,1224000.6666666667,2096628.0,1140100.8666666667,1398710.4
SNDL,90743158.0,105116204.0,115108542.4,133072451.86666666,138326554.56666666
SSBK,462.0,2990.6666666666665,2219.8,4392.333333333333,6748.5
BEDZ,11449.0,9851.0,12880.6,10785.866666666667,11516.133333333333
OTECW,1327.0,21118.666666666668,72774.0,42318.46666666667,30881.333333333332
HUNTW,4402145.0,2137463.6666666665,1317552.2,484710.6,254244.0
BUG,299311.0,314739.0,484643.8,433144.6,491630.9
HYMCW,543289.0,292165.6666666667,302989.2,291367.6,304880.3
ADERW,5254.0,20399.333333333332,42042.8,80648.46666666666,92943.3
BGFV,919661.0,1289254.6666666667,1407090.6,2270952.0,3726939.033333333
TSEM,985083.0,737558.3333333334,653100.2,394808.86666666664,423848.4
LVS,10168699.0,9271631.666666666,10825584.6,9073807.8,8319474.766666667
VGR,954316.0,1005184.3333333334,967282.0,1068542.8,919309.8333333334
FNHC,148211.0,231299.0,256695.0,1188073.8666666667,643011.2666666667
VSACU,200000.0,166895.0,101296.2,46636.6,313508.8
MLPO,0.0,5.333333333333333,136.0,111.93333333333334,193.3
GLOG-A,9504.0,14512.333333333334,10952.8,9608.4,8260.533333333333
ISPC,3634613.0,5479219.333333333,7803686.6,21123875.0,10596820.466666667
WWE,755841.0,789738.0,789304.8,636343.2666666667,651122.6
LPTX,1440194.0,1456887.3333333333,1765946.8,1885594.5333333334,1680651.3
AITB,16186.0,9498.0,14293.8,18981.533333333333,26440.866666666665
WISH,37664963.0,31566669.666666668,34365596.2,30178046.866666667,31297868.633333333
SNDR,385477.0,501825.3333333333,600366.6,505013.73333333334,631618.4666666667
THACU,198.0,15843.333333333334,137537.4,49087.26666666667,453349.42307692306
BWB,29177.0,24224.666666666668,38572.6,38156.333333333336,38228.03333333333
SKYY,458325.0,542871.3333333334,528660.0,431656.73333333334,336951.3333333333
COW,9988.0,11592.666666666666,17687.4,14549.933333333332,12869.566666666668
RETA,5572883.0,2270932.6666666665,1574730.6,789881.5333333333,500482.4
TIP,6854972.0,4759044.666666667,5366558.0,3964736.3333333335,4122210.6666666665
SWIR,197581.0,165716.0,175758.6,218390.33333333334,223658.5
PLD,3254576.0,2956549.3333333335,3427817.2,2333940.2666666666,2088482.0333333334
GSM,1553508.0,1796947.0,1755955.6,1994661.9333333333,2001801.4333333333
ACAHU,102678.0,44200.0,167554.8,70591.53333333334,43539.96666666667
YMTX,245934.0,196226.33333333334,217243.6,199719.53333333333,263687.9
BRG,141389.0,204682.66666666666,180219.8,184901.13333333333,164836.96666666667
INFI,2033589.0,2062059.6666666667,1824510.6,1361571.0666666667,1220653.8666666667
UBS-D.CL,3449.0,10567.666666666666,7925.0,22703.333333333332,34072.30434782609
TRUP,267450.0,289270.0,296906.8,319441.3333333333,338853.0
DBI,2665219.0,1865869.6666666667,1663115.8,1473931.2666666666,1211788.2666666666
HHLA.U,400.0,433.3333333333333,2131.0,36277.0,39781.066666666666
SHACU,2635.0,37796.666666666664,22922.0,17876.0,18656.533333333333
ATAI,410167.0,489761.6666666667,441489.0,728108.6666666666,650443.9
KCNY,10.0,143.66666666666666,110.6,150.33333333333334,397.93333333333334
BIO.B,213.0,147.33333333333334,574.4,642.5333333333333,556.8666666666667
BSBR,848729.0,920668.0,991179.8,798389.6,852428.7333333333
TPLE,4811.0,4867.666666666667,4904.4,3512.866666666667,56398.8
WMPN,5967.0,4860.333333333333,7718.2,14853.2,12389.5
OMP,91053.0,131737.33333333334,199086.8,189554.46666666667,264321.26666666666
TYD,9316.0,14870.666666666666,25867.6,14825.266666666666,13027.2
TREC,23955.0,21095.333333333332,25065.4,36446.2,69358.4
BGSX+,3650.0,6258.333333333333,8534.8,14774.6,13844.366666666667
WOR,211449.0,188482.66666666666,223026.0,176193.86666666667,180139.43333333332
SNA,347027.0,276795.0,360920.8,370927.8,385661.26666666666
CION,483071.0,216430.0,169410.6,105106.33333333333,100393.56666666667
VG,7156144.0,8054574.666666667,9181941.8,13214835.866666667,7652774.466666667
KWAC.U,609.0,809.6666666666666,1681.0,4303.533333333334,5175.966666666666
LIT,1180407.0,1507002.6666666667,1419710.0,1270103.1333333333,1297807.7
ASTRW,304704.0,277811.3333333333,289887.0,302344.8,200162.53333333333
PEB-A.CL,2552.0,4295.666666666667,6002.4,43168.26666666667,46653.76470588235
ENX,23919.0,40999.333333333336,36578.2,31465.0,31930.0
BANC,364970.0,258093.33333333334,267592.0,233733.0,244450.6
SIGA,447991.0,334076.0,433447.0,659008.6666666666,416102.56666666665
BHVN,923275.0,764570.0,684811.0,565366.3333333334,544777.2
ALBO,94778.0,151859.33333333334,175374.2,180775.66666666666,157545.9
SOLN,50458.0,163065.0,127189.4,58779.86666666667,108070.76666666666
ALAC,4538.0,2952.0,2318.4,5698.066666666667,14347.7
CDK,638547.0,738582.6666666666,909373.4,743503.4666666667,973571.5333333333
PDM,1387115.0,1290351.6666666667,1276403.8,937589.2666666667,763619.2666666667
MVT,47957.0,62521.0,62644.8,44617.26666666667,45416.566666666666
BDTX,193675.0,224752.0,309041.8,218423.6,204314.66666666666
PSTH.U,932422.0,1310651.6666666667,1347881.4,1016322.2666666667,1154512.1333333333
UAMY,1381532.0,1261528.3333333333,1214763.8,1457950.5333333334,1626660.4
PFTAW,4220.0,3503.6666666666665,15015.8,13140.8,9587.733333333334
DOW,6066355.0,6789649.0,7978215.6,5647675.4,5903473.033333333
CRTDW,15538.0,34492.0,29978.6,35434.0,85994.96666666666
IBTA,825.0,1464.0,1908.2,1596.1333333333334,2250.3333333333335
PHK,310669.0,424104.6666666667,496587.4,492026.3333333333,460464.76666666666
ANAC.U,51311.0,18637.666666666668,17140.8,12739.533333333333,14367.8
BAND,298350.0,417090.6666666667,491024.2,565484.3333333334,464528.3333333333
